0,1,2,3,4,5,6,7,8,9,10,11,12
COLM,22.632947535017248,4060667836.54,0.011850760007251326,2.6745738616566084,21.76795370457222,2.572356071162325,0.6899512476221722,3.8914678476840354,2.54657145770578,9999,58.22,0
COMM,7.307973084375373,5975469117.96,9999,1.1271009412823898,27.805850258932498,4.288466807165135,9999,2.324227283642917,1.7725170140985618,4.6936009594830725,31.34,0
CONN,17.385271406811043,9999,9999,0.9464143304091773,7.089918003565063,0.3859588868639242,9999,7.958939264328486,6.576773310521814,4.480706173912882,6.71,0
COO,55.243852459016395,3670058690.0,0.0007901780993044555,5.55589362867401,13.949151150054764,1.4028710263733817,0.0612388026960953,1.7251472754050075,0.9561855670103093,0.7583738269223635,77.5,0
COP,29.46510559947218,79738535848.16,0.01571385763071938,-2.9004693705620412,-22.334316182572614,2.1985327621279738,1.0179436973180016,1.2460558691561732,1.098711825155594,0.9877647192414694,64.78,1
COR,17.437493399822625,3369973127.85,0.032287201076115844,1.48649602570144,66.29684728117368,5.651615042389204,3.1819036660512166,0.19471475349352027,9999,1.213051386232469,98.55,0
CORT,0.36257878820243855,228020091.95999998,9999,0.0660998643897131,34.19069041769042,6.233128008410063,9999,2.399685833272448,2.3146050997296705,9999,2.26,0
COST,28.206512291744815,63954243701.12,0.011664589506934246,5.3283028108497845,27.310760136170217,5.159092286733701,1.6974310650490716,0.9770786516853932,0.4012199036918138,1.5633311709373987,145.52,0
COT,6.272878904391519,563715865.1999999,0.05570182061287141,-0.5657441207696448,-10.711556298200513,0.9660636037079422,0.33755303291400074,1.0532033082335515,0.8993951364029132,3.250171663996338,6.06,0
COTV,10.169423925999832,2871741452.86,0.05223311445764496,0.49103176496669887,63.315659430115446,3.0572036554119078,1.6239275284881818,1.1810867421656661,9999,1.0269296609519916,31.09,0
COTY,0.5407662082514735,9999,9999,0.44234564420637157,38.974047163798595,31.880690281562213,9999,1.0448469167744718,0.7398663216903838,13.33969118982743,17.24,0
COUP,1.0726612286415291,3920149810.08,9999,-8.867627281460134,-7.451824248201751,61.60379273117474,9999,1.6120107792273208,9999,9999,66.08,1
CP,31.910673952813053,9999,9999,10.855397148676172,6.2669287054409,2.131888536750973,9999,0.749072011878248,0.6124721603563474,2.0899265023778644,68.03,0
CPB,5.101013697200053,9999,9999,1.8220064724919094,22.886856127886325,8.174845721917809,9999,0.7467710371819961,0.37886497064579255,2.7540769732550556,41.7,0
CPN,9.260032726159265,5941338853.14,9999,0.25806451612903225,50.10375,1.3963233589308175,9999,1.29297052154195,1.0294784580498866,4.277328541479485,12.93,0
CPRT,3.3494534451829763,4369859547.2,9999,1.0926285160038798,15.888291167332444,5.1829351516935755,9999,1.7910202558979564,1.753758299465893,1.3734117884037311,17.36,0
CPS,41.172745379046106,826925040.0,9999,7.384101305441193,6.094174245258583,1.092956021895535,9999,1.7069792004129891,1.514116168998949,2.806437043410073,45.0,0
CPSI,11.48371619656877,307875750.0,0.08150041047403052,0.2956475982861009,76.94972031528096,1.9810660251946572,1.8541343382841942,1.43961867830021,1.3847794474066892,1.2124960435525733,22.75,0
CPST,5.292814138360238,83354292.0,9999,-11.599134358596556,-4.288251042038824,9.397647206143896,9999,1.5874603482876934,1.0654819706091798,1.9853274050121261,49.74,1
CPT,34.23345135814897,5967974728.56,0.11115378837404384,9.18785372468592,7.583925701035468,2.035436020487993,7.7451959739033756,0.12952056372791065,9999,9999,69.68,0
CQH,0.001488994389296504,3614520000.0,0.005128205128205128,0.07681484678463531,203.0857399707832,10476.869565217392,0.08,5.423076923076923,9999,9999,15.6,0
CQP,2.62155962100202,9999,9999,-2.9947460595446587,-6.264304093567252,7.156045527139108,9999,1.1191588785046729,1.0058411214953271,39.808398950131235,18.76,0
CR,19.304166759828888,3544951410.0,0.02177744941220506,2.056951423785595,29.674983713355047,3.1620116402548657,1.3292955121209968,2.526305683563748,1.868663594470046,1.7989002356637864,61.04,0
CRAY,12.994601961490599,9999,9999,0.2375092296332759,50.48224870466321,0.9226908246618305,9999,3.3891376052774844,2.8238959874467606,9999,11.99,0
CRC,-12.993353188358926,396877084.08,9999,6.580188679245283,1.2279283154121865,-0.6218564124955117,9999,0.5853994490358126,0.5055096418732782,9999,8.08,0
CREE,24.151857934087456,9999,9999,-0.21553889728474634,-85.87777070950966,0.7664006657589416,9999,5.1870501661442425,3.82586917430123,0.5560831379359277,18.51,0
CRIS,0.8923444886354749,234344338.10000002,9999,-2.1454165458569867,-4.218295052061779,10.141823158272398,9999,3.558057134420905,9999,2.156837285587371,9.05,1
CRL,18.026954074090902,2737208240.0,9999,3.20676722887572,17.949541046102155,3.1929964298698503,9999,1.5289634607640255,1.3058848724257612,2.183840409283847,57.56,0
CRM,6.926303475010384,21682500000.0,9999,-0.07199054010361562,-510.48373782313496,5.305860497246679,9999,1.0203521271567322,9999,1.4026787429373027,36.75,0
CROX,5.731253825384851,834754259.04,0.014375488199126374,-0.44255734504636407,-25.66898985443317,1.9821142713457087,0.1633055459420756,2.852856376558938,1.8670108622770551,1.0656950942186514,11.36,0
CRR,22.718209420276853,1848313166.16,9999,-3.0157335501721794,-26.520910640608037,3.5205239339247774,9999,6.24132283645558,3.4492874382254914,0.4210827643252186,79.98,1
CRS,23.60059967609357,1751617382.6,0.019867352508425605,0.24093816631130063,165.187610619469,1.6863978265906416,0.790720629835339,3.3825301204819276,1.2784471218206157,1.573536066612363,39.8,0
CRSP,5.676491427753417,765236133.3,9999,-0.7074645954826904,-26.785792703973765,3.338329713201,9999,14.555323211201019,9999,9999,18.95,0
CRTO,9.24151528259389,1127127780.81,9999,1.2418185100179353,14.164710751288409,1.9033675173518596,9999,1.4286203493327125,9999,9999,17.59,0
CRUS,13.50006539689823,9999,9999,1.8882881231671553,3.039790342149964,0.4251831255068454,9999,3.950305953607443,2.841887546439387,0.7755452987435469,5.74,0
CRVS,6.311459632864017,221985187.50000003,9999,-1.7858315877596673,-5.907611934020618,1.6715626200103915,9999,22.885767160161507,9999,9999,10.55,0
CRWS,3.859201940477687,36699252.4,0.2648282829870398,0.5558104738154613,6.836862885857861,0.9846595380623282,1.0063474753507513,5.4284959725340025,3.33936352832431,9999,3.8,0
CRY,6.246213112065103,841958222.15,9999,0.32088841252828393,69.9620152161811,3.5941777197188287,9999,4.891136801541426,4.017673244302705,1.025231717412421,22.45,1
CRZO,0.28798857218917023,2235700065.06,9999,-10.61782228020812,-4.56873346716528,168.44418384815413,9999,0.34434961478399123,9999,59.6131810043482,48.51,1
CSBR,0.021659308720410813,32374952.400000002,9999,-1.204276877618792,-6.9751401493394605,387.8240117647059,9999,0.8179419525065963,9999,9999,8.4,1
CSCO,12.842860028277116,205433160000.0,0.023121875747810144,2.1152255268859563,21.50125337554707,3.541267280018872,1.0515829090104052,3.1600096342981012,3.1111557143430613,1.623055752142801,45.48,1
CSGP,45.76540531059338,9088347915.44,9999,2.619664962739422,105.70435683135265,6.050640175056055,9999,4.049739909387787,9999,0.5645971830713457,276.91,0
CSGS,7.498034510288499,9999,9999,1.9093338191534583,8.306562132247702,2.1152209926798218,9999,2.21630447289796,9999,3.6816000954805856,15.86,0
CSII,2.956990799323582,9999,9999,-1.7146209014932174,-7.873460534770812,4.565452149221483,9999,2.954505760725654,2.4632243161779206,9999,13.5,0
CSL,39.812053667726396,2785118745.5,0.030339819491190162,3.8364191376110197,11.860017992802879,1.1428699554096233,1.3804617868491524,2.639143135345667,1.9049659201557936,0.7911143540475901,45.5,0
CSLT,0.7624041283089613,435988476.0,9999,-0.5628208332532252,-7.995439639270342,5.9023814705478514,9999,2.8941157153705643,9999,1.3829662030952707,4.5,1
CSOD,0.46567134504339974,1333228642.83,9999,-1.1869261778338158,-22.250751978694435,56.71381819196677,9999,1.4250572462324327,9999,27.14638578793161,26.41,0
CSRA,0.549517830159242,5139934991.42,0.22646200816606513,0.6253206025917081,50.2462254878161,57.17739857666667,7.115436296577767,0.9244935543278084,9999,41.87777777777778,31.42,1
CSS,29.79560668174903,9999,9999,1.8631499297373257,10.68620387560919,0.6682193187962724,9999,6.2325395651530835,4.072444904599911,0.7760543666433386,19.91,0
CSU,3.836589343674407,133717750.0,9999,-0.966103448275862,-4.399114823143091,1.1077547319488872,9999,1.0078388008354835,9999,1.0218016045433551,4.25,0
CSWI,16.15619757462293,601438543.9,0.0004988040807206404,1.6302483358934972,23.217321659926977,2.342754217084609,0.01887973445527624,4.927319963248107,3.291417165668663,0.948188054726561,37.85,0
CSX,13.084589871782466,22500493218.6,0.03022155974064955,1.835117773019272,11.677724620770128,1.637804486804344,0.6476480252421198,1.2191176470588236,1.0196078431372548,1.1500769625448948,21.43,0
CTAS,17.35417586060385,9999,9999,6.420351975115489,5.114984369592802,1.8923399338456004,9999,1.9503025547020127,1.6445451257119386,1.4299992565092077,32.84,0
CTL,24.37715362755479,23762712138.0,0.04911055578263724,1.1566097661468082,19.02110862619808,0.9024843645048137,1.0804322272180193,0.9650401944288652,9999,1.7424434659302932,22.0,1
CTMX,2.043264968655739,1044175281.16,9999,-1.6164738721972944,-16.60404195925297,13.135839165126976,9999,5.260351720860011,9999,9999,26.84,1
CTS,9.65119827064051,841541627.5,0.006219537844549467,1.025656324582339,24.9108784176847,2.647339665347519,0.15890919192823888,2.1981982900060126,1.9062152880392136,0.9910155340661,25.55,0
CTSH,18.193978459292794,38070555108.75,9999,2.5421509248649534,24.565811332904058,3.432454322166294,9999,3.5566583953680726,9999,0.8759321401938852,62.45,0
CTXS,17.31357615484844,17691720840.0,9999,3.388974227683905,17.934630338436744,3.5105399055861346,9999,1.6236067556542757,1.61566899500039,1.4985979751809981,60.78,0
CUB,25.356724578762233,9999,9999,0.06392071620675681,347.14880115273775,0.8751130269634844,9999,1.5043950615385502,1.3768354403615233,1.424768370884887,22.19,0
CUBE,9.48491157943384,5554263251.88,0.028055026010381585,0.4411443269379374,67.73293494988927,3.1502665839066846,0.8382841771902018,0.04684592599524198,9999,0.8708922130698443,29.88,0
CUO,31.033779642568188,29966420.97,9999,2.207185628742515,8.114405860010852,0.5771130750517202,9999,2.323072249506354,1.2778087185458964,9999,17.91,0
CUZ,23.943971882898868,623318639.84,0.08109495973516082,0.8063501771016487,29.813349934899946,1.0040105341574392,1.9495228320332658,0.28578353174387855,9999,0.5806621484026983,24.04,0
CVCO,39.12736882052959,312332584.68,9999,3.1475890742563473,14.401498712378684,1.158524106436106,9999,2.3880517071844847,1.6300873777870157,1.0011380815681745,45.33,0
CVGI,2.2078895863414973,217174025.04,9999,0.22507131957805349,43.719475313190856,4.456744603929679,9999,2.907609053691591,2.2388969930826783,8.008598020387058,9.84,0
CVNA,1.1516172506738545,2703000000.0,9999,-6.207466666666667,-4.3544333705644815,23.47133996489175,9999,1.4013023246341985,0.45685731450274414,2.0712756738339837,27.03,1
CVS,36.36157496439324,84848400000.0,0.021685735971450258,4.973807296538821,13.173007334963325,1.8019021470923602,1.420849420849421,1.182552380952381,0.6202666666666666,1.5381712548189173,65.52,0
CVSI,0.1459261374373823,503856650.52,9999,-0.249923739607467,-21.36651767610017,36.59385558869755,9999,1.531221306135957,0.625476768748934,0.41643109871034917,5.34,1
CVX,77.24755922836907,235896036106.5,0.03404889769480396,-0.2662184340999567,-456.9931470422535,1.5749364926901213,4.14238889354985,0.9318546484190656,0.761365423942111,0.44236719782990963,121.66,0
CWEN,14.065311328793255,3280668699.8999996,0.05273315163011533,0.3114754098360656,57.46842105263157,1.2726344679876875,0.9439234141790642,1.3267326732673268,1.2495049504950495,2.4609465178914967,17.9,0
CWH,-1.7808102398102275,2355324900.0,0.0006432233616687023,2.286033826941939,12.729470429108872,-16.340876388436,0.018717799824559237,1.2967911913793064,0.25730693142274147,-12.122536198200324,29.1,0
CWS,25.495553543872962,9999,9999,-8.873213262767944,-13.659087909963342,4.753770095300658,9999,5.262413127157164,4.788620283427257,9999,121.2,1
CXO,51.2656585214056,16911206804.31,9999,-10.09877737100228,-12.705498426812586,2.5028450565289257,9999,0.7250996015936255,9999,0.4311950675587039,128.31,0
CXW,12.34272921126708,9999,9999,1.8685976956802501,10.226920457077378,1.54827993654397,9999,1.0978386659465893,9999,1.188510606506128,19.11,0
CY,5.672615763527251,2787795640.0,0.05072466502602034,-2.2796199043087744,-3.6804381222245968,1.4790354837612114,0.4255799395683107,1.2725946214501387,0.8629239939241833,1.1036427381928535,8.39,0
CYAN,3.10382420808784,28660720.64,9999,-0.8562244301578025,-5.979740614334471,1.6495779582678933,9999,2.0674726351903283,0.7840222185917334,1.1094345972627329,5.12,1
CYCC,23.97912725586584,9999,9999,-56.285204656402556,-18.50575131348511,43.43777773418342,9999,3.7301768397033657,9999,9999,1041.6,1
CYIG,2.6972740896959593,24766509.439999998,9999,0.2831958313721559,2.930834101541815,0.30771807847439,9999,11.255222120355185,8.793936615747496,9999,0.83,1
CZR,-2.2850853834722216,30268407052.5,9999,-20.876712328767123,-2.076476377952756,-18.97084472796768,9999,0.6489458026128573,0.6463588151597465,-7.312616532007458,43.35,1
D,26.16817560152373,40970859040.2,0.04215191090588297,3.3848852040816326,20.331560998586905,2.629912036970308,2.9008945085428657,0.5234750462107209,0.3356746765249538,2.0474465558194774,68.82,0
DAL,17.233468314435335,9403303728.0,0.05412991164843081,5.965893587994543,1.860576263434713,0.6440955353544396,0.600842019297582,0.4889428440186364,0.43047444058009054,1.111093025148531,11.1,0
DAN,8.573147046625046,9999,9999,4.392587508579273,1.279428125,0.6555352392109501,9999,1.8228252194732641,1.3136472466081404,3.1231884057971016,5.62,0
DATA,9.929930516394434,3350678693.82,9999,-1.8899763178898061,-29.984502696453422,5.706988574233944,9999,2.686185188036042,9999,9999,56.67,0
DBD,14.151208863939125,1772328637.78,0.03644922201387959,-0.44235924932975873,-60.991151515151515,1.9065509003087286,0.9834000099344713,1.435790627569197,1.0314606741573034,4.033118158854897,26.98,1
DCI,5.9381907626000245,5349900090.24,0.01704704732082365,1.4107862684534616,25.857921086792448,6.143285296551723,0.6218762862636468,1.7629643251195293,1.3324751746965797,1.6988592170080374,36.48,0
DCPH,1.6233281088925562,874434935.38,9999,9999,9999,16.52777393123783,9999,12.782971253017337,9999,9999,26.83,1
DDD,5.581937529851859,1354058032.47,9999,-0.34804547719345924,-34.73683984486843,2.165914601398425,9999,3.320041409455159,2.5276561481538287,0.6931346881234541,12.09,1
DDE,7.778408369869229,15464407.92,9999,0.02440917983913543,42.606921119592876,0.13370344555688127,9999,0.5770522667465394,0.5361887850067393,9999,1.04,0
DDS,61.86107845339809,9999,9999,7.402104916050672,1.7305888183539369,0.20707689423245634,9999,2.221575419053907,0.3918686502949884,1.2751109143014696,12.81,0
DE,20.369947477730033,23714207406.88,0.0321031180565255,4.813329121920404,11.657212415512829,2.754548094016624,1.8013059541516456,1.4818887848879863,1.3611654204628,9.886917858452511,56.11,0
DENN,-1.0892916800890402,891724224.44,9999,0.25386648522754035,41.636059169157825,-9.70355341292609,9999,0.3845667773374746,0.3519438791903181,-3.912321408482394,10.57,0
DEST,6.358161656420954,320717479.56,0.03437916765599067,-0.3300206124852768,-71.8742984608521,3.7306380809059396,0.8154738568000987,1.1713195637841403,0.38763334522226905,1.2667226420375035,23.72,1
DF,6.704127277354997,1574709553.56,0.020847019011083417,1.3146010025535786,13.053390318938707,2.559617276056578,0.3577348462301914,1.248698081003837,0.9131373800258792,2.9544791960115044,17.16,1
DG,19.540848509512667,25879796820.0,0.009981840344293707,4.026918012048817,23.9140701926048,4.92813809764301,0.961251225155484,1.719992423316142,0.17952381143277496,1.190355634826835,96.3,1
DGX,34.754360916605954,9802900800.0,0.022748368523733298,4.607142857142857,10.965581395348838,1.4536305277264092,1.1492475778190063,1.5606523955147809,1.4770642201834863,1.110196326789107,50.52,0
DHR,33.17513743286733,27594961850.0,0.014488151937778455,3.638267559481408,11.681383874378353,1.281079847400853,0.6157464573555843,0.9696101251091068,0.7209339540296771,0.7080401095472509,42.5,0
DHX,2.0675756478865113,423776540.0,9999,-0.11781395957920468,-69.09198221563543,3.9369780778375674,9999,0.6479843400860557,9999,1.4914663611948058,8.14,1
DIN,14.045836173512631,1581390648.29,0.042639053211116926,5.397530450329646,16.709493504476992,6.421120030580918,3.8456162091106356,1.2788426611528683,9999,6.818413431867453,90.19,1
DIS,31.195121951219512,202542951960.0,0.01141979998621128,5.818463444857497,20.624001703758918,3.846755277560594,1.3703759983453536,1.0073625460159126,0.9248307801923762,0.7068233205840712,120.0,1
DISCA,14.27232679042211,9999,9999,42.642857142857146,0.6669346733668342,1.9926673777597042,9999,1.6649583600256246,9999,1.9297597042513863,28.44,1
DISH,10.5733433756741,27058665261.15,9999,2.920983970983971,20.18155545719819,5.575341489015216,9999,1.8028935088416036,1.7109352138288534,4.831135822113233,58.95,1
DK,14.517680601327855,9999,9999,-2.4832767387509502,-9.628407348601172,1.646957296871036,9999,1.4936911890504705,1.0741017964071857,1.814291754756871,23.91,0
DKS,16.3595795886666,9999,9999,2.8992093647715405,9.66470388115899,1.7127579500521746,9999,1.5211278242809492,0.2395812616694988,1.0161117870854193,28.02,0
DLB,19.34447772051139,9999,9999,1.7951764171809954,24.64938798020015,2.2874745257702522,9999,3.5654181703843104,3.488668734718396,9999,44.25,0
DLTH,3.5053756815871355,750151920.0,9999,0.6594987623762376,35.13274220032841,6.609847874995606,9999,2.8829408582248925,0.8792391582903841,0.9195169965198439,23.17,1
DLTR,18.586672290172924,19004218148.64,9999,1.1920641620937105,67.84869688385268,4.351505139667339,9999,1.8783525818459483,0.501288536794884,2.5695159862942205,80.88,0
DLX,18.30717036692601,1430206070.49,0.04105702053123161,4.706526868703449,6.010801762997969,1.5452961562595775,1.161503110828542,0.9580113740244994,0.8613465998210179,1.2725019013133252,28.29,0
DMD,3.8266369825199225,476510160.15,9999,-0.1032340862422998,-51.24276479363501,1.3824149048275862,9999,3.351587947882736,9999,9999,5.29,0
DMRC,6.473034085334174,150463793.76,9999,-2.1402330634011455,-9.498965485418973,3.1407219137098754,9999,14.149122807017545,9999,9999,20.33,0
DNB,-26.72638137891461,9999,9999,2.5904255319148937,34.29552361396304,-3.3240564347438757,9999,1.1040448912789338,9999,-2.5702571370722818,88.84,0
DNKN,-1.8074928349014645,4420321687.78,0.024817877011818947,2.113940890872341,22.786824460414365,-26.650174800071056,1.1954771356593188,1.429412000443186,9999,-18.473250927979027,48.17,0
DNOW,10.973710403504166,1252252284.47,9999,-2.1534127303355595,-5.345004159145299,1.0488703981403213,9999,2.7636887608069163,1.3717579250720462,0.8655959425190194,11.51,1
DORM,17.84100586357577,1777919949.8500001,9999,3.086408614668219,15.85985723580609,2.743679385249035,9999,5.311744087512518,3.685800400585471,9999,48.95,0
DOV,19.701137716689477,12380792301.6,0.021673814846673578,2.6183818958453156,20.470657884187606,2.720655059153954,1.1617164757817038,1.3344158019458665,0.8857847012706165,1.5253198503268377,53.6,0
DPLO,8.911009617691692,2427195337.18,9999,0.41607340433722934,87.9171790811021,4.105034285607211,9999,1.326384599814193,0.7675335931863831,0.996051971244403,36.58,1
DPS,11.820000010523898,15208925598.72,0.02537983353883237,4.573434125269978,17.234314049586775,6.668358708106841,2.000438479530767,2.603235014272122,2.411037107516651,3.375820056232427,78.82,0
DPZ,-43.058873107042565,3979192584.06,9999,4.30010829090756,16.634464799700016,-1.6612139342843322,9999,1.2283266203944532,1.128794296726761,-1.4044939762938875,71.53,0
DRAD,3.3152671941492597,389992000.0,0.010033539149521015,0.6919541342106537,29.626241085162913,6.18351366555858,0.20568755256518081,1.1943280553962863,0.9302694835266617,0.649042583595313,20.5,0
DRE,9.808739997110694,6236442438.52,0.04093343320596437,0.8546805178305441,21.388108911620638,1.8636440567682129,0.7482631590050287,0.20186801789148426,9999,0.8539836194673621,18.28,0
DRI,15.563932420480524,9999,9999,2.91601866251944,14.718698666666668,2.7576578232581967,9999,0.6910117092073119,0.5432566759329458,0.6456454918032787,42.92,0
DRQ,35.826844454896836,2798298719.9999995,9999,2.482318794269585,27.881189217021916,1.9317916789219298,9999,10.41299763500197,6.910701616081987,9999,69.21,1
DS,3.256502200017245,313103302.35,0.12005941718870536,1.037771476650882,4.538571454286074,1.4463371159322593,0.5654798549588023,1.2333040207842205,9999,4.695446812218263,4.71,0
DSW,11.313246987048057,9999,9999,1.575963298500892,12.398765896761104,1.7271787686037723,9999,2.4601237995708445,0.962915782899334,9999,19.54,0
DTE,52.95158512652129,13446193766.900002,0.039490729436544574,4.931818181818182,15.203317972350233,1.416010489975787,2.9610148931521123,1.1333606893721788,0.9872794419368075,1.4771028529318875,74.98,0
DTRM,0.736710570753124,22866640.0,9999,-1.2853868720205355,-1.5014934740746022,2.619753369395801,9999,0.6897158373809615,9999,2.150362152745943,1.93,1
DUK,58.63204257284312,9999,9999,3.1008645533141213,18.517416356877323,0.9793279831358885,9999,0.6959570599948056,0.3910483940784348,1.3063765502789892,57.42,0
DVA,31.76758865248227,8363262474.72,9999,4.4735889431537235,9.696912378681494,1.3655427383724434,9999,1.4735525812958048,1.414378427747473,2.2221236857502467,43.38,0
DVAX,1.4720547645761122,9999,9999,-2.9172893316728934,-16.62502223328946,32.947143793231014,9999,4.471900578957876,9999,9999,48.5,1
DVN,24.209324452902,44431080000.0,0.004973995680501127,-2.050485436893204,-48.803077651515146,4.133531284389247,0.49774774774774777,1.4418960244648318,9999,1.0946392076717497,100.07,1
DXCM,3.2657045956161888,1497414329.82,9999,-0.7763313609467456,-27.28216463414634,6.485583548625792,9999,2.734375,2.291015625,0.9866102889358703,21.18,0
DXLG,1.8976507929413635,331544486.02000004,9999,-0.2520086906616381,-27.062558763725093,3.5939172925641305,9999,1.4775142908181493,0.19111736334405144,1.715651044485334,6.82,1
DXPE,14.521140288052726,682179329.25,0.0001319301188720385,0.4168903006736404,115.49800972149237,3.3158553009514984,0.006352435223688654,1.5440210249671484,1.0418039229804572,1.7052373994749535,48.15,1
DY,16.39406205262384,9999,9999,2.4208269665953495,1.536664970826811,0.22691142610410095,9999,3.0727890256274537,2.8581976974990075,2.3926104100946373,3.72,0
DYNT,1.1356045111950732,7462044.800000001,9999,-0.817892026337355,-3.2522630302582662,2.3423647702849495,9999,2.4794054926480866,1.2092454916314004,2.759486114019123,2.66,0
EA,11.025974025974026,30050320000.0,9999,3.4714714714714714,29.048200692041526,9.145677267373381,9999,1.8006617038875103,9999,1.573321554770318,100.84,0
EAT,-4.873084550877175,1730927756.25,0.04278976966691068,3.568354025114724,5.254523477220616,-3.847665642621555,0.8023081812545751,0.40959850889817767,0.2476362960259474,-5.714858850232294,18.75,0
EBAY,10.08930802923647,40315880000.0,9999,6.499105545617174,4.779119185246352,3.078506465457823,9999,2.306992461658435,9999,1.554606698927792,31.06,0
EBF,9999,9999,9999,1.3814210847549537,14.333066302887845,9999,9999,4.3525,3.6688613861386137,0.7229740140547856,19.8,0
EBIX,13.944619163522496,1361020267.2,0.007221788122392187,2.8904459775779228,15.423225462721238,3.1969320550980767,0.3219473144962437,2.307896379525593,9999,1.0644338358000711,44.58,0
ECA,31.476256467057908,9999,9999,-4.854468785354315,-52.14782733050848,8.042570127897486,9999,1.2311139564660691,9999,0.9991838067254326,253.15,1
ECL,24.127915715353726,20945019303.76,0.020410580377133204,4.149848126898414,15.017417046193884,2.5829002693482908,1.2719873691029413,1.4173014506193284,0.9803272173279459,1.4955170781391212,62.32,0
ECYT,2.864335926085805,128466301.14999999,9999,-1.0377546269059894,-3.459391947693257,1.2533446120287417,9999,25.21598748978367,9999,9999,3.59,0
ED,46.13814785110415,18159049552.0,0.04207268655841377,4.061990212071779,15.263453815261043,1.3437903966168043,2.608506566621654,0.8862867551392142,9999,1.2680693415350204,62.0,0
EE,26.46830539197159,1383642198.05,0.03584958602007563,2.3904326372313194,14.37815040870949,1.2985342087833536,1.2321502715099995,0.5411803868705279,0.3855620630897567,1.2655594399085626,34.37,0
EEFT,15.677900323672462,4032159656.4,9999,1.813729762488923,42.67449407335439,4.936885577919625,9999,1.2512113743069169,1.1714398870711513,1.8653308762991447,77.4,0
EEI,8.627076114231091,52944386.25,0.03902207856833924,0.20654433150038837,58.34098623024831,1.3967652354570639,0.4702160467484879,2.360487522882744,9999,1.2984039044980873,12.05,0
EFOI,12.624774971756821,168937549.3,9999,-7.219752030782385,-10.062672469947298,5.754558014897455,9999,6.612608960064869,4.693087370768295,9999,72.65,1
EFR,1.9146153200584282,1143412802.01,9999,-0.6000916846883093,-24.34627969822396,7.630775669106287,9999,2.984224002643099,1.5998182869414388,0.4589846441757397,14.61,0
EFX,22.662509505379177,4726592000.0,0.03334326296832898,4.033003300330033,9.799148936170214,1.7438492409951127,1.3177257525083612,0.5342172118132741,9999,1.0141109028773012,39.52,0
EGAN,-0.15706364070360987,225050320.0,9999,-0.23029229406554472,-32.0028076923077,-46.923654430675704,9999,0.9674743024963289,9999,-10.925882628010287,7.37,1
EGHT,2.994001654397273,738908204.04,9999,-0.05763883416451834,-144.69411328125,2.785569603059868,9999,5.197155524845972,5.182184602982669,9999,8.34,0
EGLT,0.12377521853263154,245081655.72,9999,-3.681529051550506,-2.6565049095242297,79.01420103266992,9999,3.7425989154448684,3.674312110865636,33.21122793841532,9.78,1
EGP,18.64552477310747,1432434876.04,0.05647656403315674,2.899307874445996,17.480033923504593,2.718078499624532,2.8622322652003835,0.001534978092745611,9999,1.3154614826147513,50.68,0
EGY,-0.00608656892985758,546126400.0,9999,-0.45893761559869317,-18.847877589453862,-1421.161922206704,9999,0.6925693919429744,0.6761349317780898,-126.85754189944134,8.65,1
EHTH,4.16710095783555,1406280570.03,9999,0.01647517884240191,3768.699605263158,14.900046969884409,9999,2.7267583440767797,9999,9999,62.09,1
EIGI,0.9905549109016291,1185351801.1,9999,-0.5435869141296876,-16.299141443066826,8.944481423988293,9999,0.2982052497653763,9999,14.816091630551021,8.86,0
EIX,43.558968318603505,24940847819.3,0.025099387339815364,3.9251497005988023,19.502440884820746,1.757387811393743,1.921358100862866,0.3591001353179973,0.3186738836265223,0.8665445321307779,76.55,0
EL,9.741820652182916,33299057528.0,0.012688046790655704,2.9659393294305483,29.670195585860398,9.033219060574805,1.116548117577702,1.5762357769072934,1.1049058011565007,1.710227747888384,88.0,0
ELMD,1.9804195242057454,8682249.64,9999,0.26537538618830614,4.032024278396133,0.5402895633586159,9999,5.151310680528009,4.344013036830282,1.0376153919321682,1.07,0
ELY,6.4377340322855,1590193146.1,0.002367008063914331,1.9381110816272376,8.719830437072144,2.625147282451528,0.040002436280152195,2.464089610069894,1.4504639986299463,9999,16.9,1
EME,26.14934132374896,3030822037.12,0.006418720651274502,2.984778099257345,16.18880814356776,1.8478476915254283,0.31015258186958394,1.434814330713453,1.410057984857525,1.675883095721425,48.32,0
EMGL,0.5388112219157046,26439103.599999998,9999,-0.4852640525408429,-5.770054438071804,5.196625248532873,9999,0.6727261145129473,9999,1.4543766659124426,2.8,0
EMN,32.05913150963953,10966929468.72,0.02480183726683038,5.781990521327014,13.569721311475408,2.447352635750868,1.9459521519555116,1.596657381615599,0.8144846796657381,1.9915364583333333,78.46,0
EMR,11.871739626301169,34119985061.05,0.03596132875804491,2.5356699751861043,18.34229235474006,3.917707215963507,1.6725614005366687,1.2437562437562437,1.092907092907093,1.8406405880808612,46.51,0
ENDP,12.098374894938715,9999,9999,-15.031373500035928,-2.078984997606859,2.582991539886341,9999,0.9828119988841425,0.7719107541716561,3.9720464511811384,31.25,1
ENG,1.3377396916881827,52968177.3,9999,-0.08632191957539347,-22.126477369769425,1.4277815122534367,9999,3.9149159663865545,9999,0.8104656849426723,1.91,1
ENPH,0.015198897626293457,317607420.0,9999,-1.0886410947409189,-6.926065933414367,496.0886102,9999,1.4239597931667713,1.0378388827139613,106.64,7.54,1
